year	month	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	
		PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	
		total	total	total	total	total	Arctic	Arctic	Arctic	Arctic	Arctic	N_Atl	N_Atl	N_Atl	N_Atl	N_Atl	N_Pac	N_Pac	N_Pac	N_Pac	N_Pac	Equ_N	Equ_N	Equ_N	Equ_N	Equ_N	Equ	Equ	Equ	Equ	Equ	Equ_S	Equ_S	Equ_S	Equ_S	Equ_S	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Ind	SO_Ind	SO_Ind	SO_Ind	SO_Ind	
		min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	
1754	5	6.0645e-16	3.5453e-15	1.2318e-14	2.2731e-14	3.8798e-14	1.7165e-16	2.2309e-16	5.3414e-16	1.0183e-14	4.5882e-14	5.2888e-15	1.4483e-14	2.0956e-14	2.9452e-14	4.5967e-14	1.3960e-08	5.3423e-08	7.5179e-08	9.1688e-08	1.2824e-07	1.9694e-15	9.5058e-15	1.3572e-14	2.1201e-14	3.5002e-14	4.5330e-15	1.8954e-14	2.5309e-14	3.3630e-14	4.3266e-14	1.9522e-15	8.8059e-15	1.1635e-14	1.5160e-14	2.3383e-14	5.6016e-16	7.5805e-16	9.7097e-16	3.7815e-15	7.0479e-15	4.6330e-16	6.6330e-16	9.6223e-16	4.3830e-15	1.4162e-14	5.8799e-16	8.8656e-16	2.0650e-15	5.4251e-15	7.5282e-15	
1754	6	5.4885e-16	4.4832e-15	1.3690e-14	2.3901e-14	3.8285e-14	4.4718e-16	1.2087e-15	1.2422e-14	3.0425e-14	5.6839e-14	4.2320e-15	1.3395e-14	2.1475e-14	3.1083e-14	4.5200e-14	9.7993e-09	4.0388e-08	6.0771e-08	8.4538e-08	1.1364e-07	1.9909e-15	9.8703e-15	1.4591e-14	2.0904e-14	3.4286e-14	4.7679e-15	2.0170e-14	2.5469e-14	3.2171e-14	4.2402e-14	2.2028e-15	9.1194e-15	1.2161e-14	1.6230e-14	2.6768e-14	4.9638e-16	6.1579e-16	7.7314e-16	2.7902e-15	7.2959e-15	3.7987e-16	4.9987e-16	7.1028e-16	4.0134e-15	1.6699e-14	5.0363e-16	6.6401e-16	1.4493e-15	5.1232e-15	8.4215e-15	
1754	7	4.9001e-16	6.9424e-15	1.5658e-14	2.5068e-14	3.8283e-14	1.6945e-15	1.2478e-14	1.7219e-14	2.4475e-14	3.5632e-14	3.4719e-15	1.5009e-14	2.4046e-14	3.3256e-14	4.0746e-14	9.3660e-09	4.5139e-08	7.5794e-08	9.2469e-08	1.1443e-07	2.3572e-15	9.7525e-15	1.4207e-14	2.0524e-14	3.0953e-14	4.9155e-15	2.1164e-14	2.7224e-14	3.3833e-14	4.4660e-14	2.6020e-15	1.0961e-14	1.5113e-14	1.9069e-14	2.9605e-14	4.3545e-16	5.2543e-16	7.2959e-16	3.9272e-15	1.1280e-14	3.5117e-16	4.4754e-16	6.5892e-16	6.7048e-15	2.4706e-14	4.4934e-16	5.5716e-16	1.7015e-15	8.0220e-15	1.1923e-14	
1754	8	4.6871e-16	6.8308e-15	1.5820e-14	2.5471e-14	3.8585e-14	1.3142e-15	2.2799e-15	4.8496e-15	8.1308e-15	1.5387e-14	2.9443e-15	1.2130e-14	2.0204e-14	2.6129e-14	3.1931e-14	1.2440e-08	5.8428e-08	7.7976e-08	9.8332e-08	1.1771e-07	2.9140e-15	9.6356e-15	1.3375e-14	1.7845e-14	2.6723e-14	5.0224e-15	2.2323e-14	2.8080e-14	3.4639e-14	4.5718e-14	3.2062e-15	1.2486e-14	1.8311e-14	2.3283e-14	3.2509e-14	4.2077e-16	4.8666e-16	6.9892e-16	7.5222e-15	1.7529e-14	3.2642e-16	4.2565e-16	6.3620e-16	1.3610e-14	2.1759e-14	4.0543e-16	5.2352e-16	3.0368e-15	1.3126e-14	1.6488e-14	
1754	9	4.6575e-16	5.7411e-15	1.5934e-14	2.6624e-14	4.0450e-14	7.0696e-16	8.4043e-16	1.2621e-15	2.9132e-15	6.1852e-15	2.9004e-15	1.1112e-14	1.5570e-14	1.9413e-14	2.3225e-14	1.2634e-08	4.8665e-08	6.4166e-08	7.6302e-08	9.4187e-08	3.0957e-15	8.4440e-15	1.1195e-14	1.5123e-14	2.1291e-14	4.8074e-15	2.2814e-14	3.0547e-14	3.6848e-14	4.7638e-14	3.2681e-15	1.4333e-14	2.0546e-14	2.9375e-14	4.1018e-14	3.8754e-16	4.4985e-16	6.6405e-16	1.1410e-14	1.8370e-14	3.0179e-16	3.8115e-16	8.0747e-16	1.5322e-14	2.1143e-14	3.7847e-16	6.1858e-16	5.6914e-15	1.5005e-14	1.9261e-14	
1754	10	4.4101e-16	6.3539e-15	1.5455e-14	2.4739e-14	4.1276e-14	3.3407e-16	4.0540e-16	5.1133e-16	6.3777e-16	2.1004e-15	2.1513e-15	8.3337e-15	1.1119e-14	1.4300e-14	1.7215e-14	9.8086e-09	3.2361e-08	4.3100e-08	5.1183e-08	6.7751e-08	2.9174e-15	7.0369e-15	9.4730e-15	1.2932e-14	1.8409e-14	4.7987e-15	2.3978e-14	3.1438e-14	3.8128e-14	4.6032e-14	2.8820e-15	1.2282e-14	1.7946e-14	2.4397e-14	4.4146e-14	3.4911e-16	4.3539e-16	6.3166e-16	1.6770e-14	2.0428e-14	2.7196e-16	3.8229e-16	5.9471e-15	1.5737e-14	2.0502e-14	4.3101e-16	1.6714e-15	1.2582e-14	1.9030e-14	2.2932e-14	
1754	11	4.1734e-16	7.3033e-15	1.5737e-14	2.4037e-14	3.7593e-14	2.0911e-16	2.6312e-16	3.3913e-16	4.4778e-16	1.0897e-15	9.0944e-16	4.3444e-15	7.8283e-15	1.0660e-14	1.2749e-14	7.6267e-09	2.1975e-08	2.9840e-08	3.7466e-08	4.7176e-08	2.5224e-15	6.9718e-15	8.5313e-15	1.1408e-14	1.8653e-14	4.8413e-15	2.3710e-14	2.9593e-14	3.4831e-14	4.2722e-14	2.7679e-15	1.1168e-14	1.5622e-14	2.0145e-14	3.6246e-14	2.5781e-16	3.6693e-16	1.4867e-15	1.8719e-14	2.1882e-14	2.3039e-16	4.5042e-16	1.5412e-14	2.1263e-14	2.4566e-14	7.3988e-16	1.3177e-14	1.8040e-14	2.0310e-14	2.3803e-14	
1753	0	7.0037e-16	8.5249e-15	1.5127e-14	2.1645e-14	3.2748e-14	1.6665e-16	2.2186e-16	2.9466e-16	4.0249e-16	8.9819e-16	7.2772e-16	2.8881e-15	6.4844e-15	8.7737e-15	1.2198e-14	6.4951e-09	1.7403e-08	3.3528e-08	4.1964e-08	5.4540e-08	1.9373e-15	7.2664e-15	9.4000e-15	1.2443e-14	1.9097e-14	3.7224e-15	1.9350e-14	2.4248e-14	2.9424e-14	3.7798e-14	2.2792e-15	9.3698e-15	1.3437e-14	1.9748e-14	3.1933e-14	8.0569e-16	2.8855e-15	1.3264e-14	1.6993e-14	2.0685e-14	1.1872e-15	1.1027e-14	1.6230e-14	1.9230e-14	2.8641e-14	3.3725e-15	1.3401e-14	1.6928e-14	1.9541e-14	2.3755e-14	
1753	1	7.7111e-16	9.7492e-15	1.5582e-14	2.2620e-14	3.3089e-14	1.5707e-16	2.0053e-16	2.7926e-16	4.2932e-16	8.6423e-16	7.5532e-16	3.6037e-15	7.4295e-15	1.2203e-14	1.8696e-14	9.4493e-09	3.3548e-08	4.2305e-08	5.0301e-08	6.6625e-08	2.1156e-15	8.2219e-15	1.1251e-14	1.5336e-14	2.6313e-14	4.0496e-15	1.9590e-14	2.4489e-14	2.9147e-14	3.8889e-14	2.4701e-15	9.6454e-15	1.3987e-14	2.1077e-14	2.9482e-14	3.2947e-15	1.2916e-14	1.6577e-14	2.1536e-14	2.7962e-14	4.5245e-15	1.0555e-14	1.4568e-14	1.8364e-14	3.2983e-14	4.6903e-15	8.3353e-15	1.3451e-14	1.6331e-14	1.8722e-14	
1753	2	8.5516e-16	7.5828e-15	1.3695e-14	2.2097e-14	3.3016e-14	1.5504e-16	1.9888e-16	2.6853e-16	4.0834e-16	1.3509e-15	1.7187e-15	1.0096e-14	1.7318e-14	2.3104e-14	2.8956e-14	1.3966e-08	4.3408e-08	5.8996e-08	8.1740e-08	1.0928e-07	2.4525e-15	8.7055e-15	1.3666e-14	1.9212e-14	3.1112e-14	3.9412e-15	1.9011e-14	2.3872e-14	2.8717e-14	3.7356e-14	2.3712e-15	1.0063e-14	1.5100e-14	1.9845e-14	2.9985e-14	3.1671e-15	4.1611e-15	7.0132e-15	1.1023e-14	1.3749e-14	3.9883e-15	5.3294e-15	9.5312e-15	1.1899e-14	1.4837e-14	3.0872e-15	3.5814e-15	1.0888e-14	1.2927e-14	1.5087e-14	
1753	3	8.5924e-16	5.3541e-15	1.3030e-14	2.2225e-14	3.3952e-14	1.2160e-16	1.6894e-16	2.3660e-16	3.9446e-16	1.1419e-14	4.7888e-15	1.7951e-14	2.1351e-14	2.3884e-14	2.9510e-14	1.8632e-08	5.4031e-08	6.4754e-08	8.0820e-08	1.0352e-07	2.5876e-15	8.7571e-15	1.4670e-14	2.2906e-14	3.4172e-14	4.1635e-15	1.8805e-14	2.3763e-14	2.8818e-14	4.0172e-14	2.1960e-15	9.4419e-15	1.3954e-14	1.7624e-14	3.1655e-14	1.0781e-15	1.2673e-15	2.2007e-15	7.7814e-15	9.9995e-15	1.1503e-15	1.3599e-15	3.6075e-15	7.7264e-15	1.1326e-14	1.3117e-15	2.2454e-15	7.0608e-15	8.5717e-15	9.8029e-15	
1753	4	7.0730e-16	3.9515e-15	1.2181e-14	2.2372e-14	3.7148e-14	1.1475e-16	1.4225e-16	2.1396e-16	5.7289e-16	2.2042e-14	6.2405e-15	1.7660e-14	2.3363e-14	3.1281e-14	4.4231e-14	1.6180e-08	6.4289e-08	7.7825e-08	9.0118e-08	1.1648e-07	2.0700e-15	8.5037e-15	1.3395e-14	2.1535e-14	3.8781e-14	4.3532e-15	1.9019e-14	2.3893e-14	2.9547e-14	4.4874e-14	1.9441e-15	8.4156e-15	1.2136e-14	1.5456e-14	2.7064e-14	7.0887e-16	8.6635e-16	1.2314e-15	5.4299e-15	7.4368e-15	6.4422e-16	8.8828e-16	1.6036e-15	5.7978e-15	1.1484e-14	7.5146e-16	1.2978e-15	3.6268e-15	6.0416e-15	8.4275e-15	
1753	5	6.1716e-16	3.4862e-15	1.1688e-14	2.1687e-14	3.6404e-14	1.6802e-16	2.2531e-16	5.2308e-16	9.6324e-15	4.2972e-14	5.2602e-15	1.5112e-14	2.2376e-14	3.0197e-14	4.7611e-14	1.2966e-08	4.8557e-08	7.3343e-08	8.9204e-08	1.2519e-07	1.9352e-15	8.3766e-15	1.2682e-14	1.9265e-14	3.3701e-14	4.2917e-15	1.8864e-14	2.3210e-14	2.9357e-14	4.0629e-14	1.9008e-15	8.2320e-15	1.1323e-14	1.4622e-14	2.4677e-14	5.7413e-16	7.8115e-16	9.8553e-16	3.5804e-15	6.8514e-15	4.6762e-16	6.6427e-16	9.5367e-16	4.1727e-15	1.1389e-14	5.8923e-16	8.8908e-16	2.0001e-15	5.1534e-15	7.2159e-15	
1753	6	5.6264e-16	4.3241e-15	1.2900e-14	2.2823e-14	3.6579e-14	5.1179e-16	1.3651e-15	1.2398e-14	2.8229e-14	5.3014e-14	4.0175e-15	1.3307e-14	2.1424e-14	3.1323e-14	4.5594e-14	8.9295e-09	3.5758e-08	5.3755e-08	8.4621e-08	1.1639e-07	1.9696e-15	8.7877e-15	1.4220e-14	2.0737e-14	3.3394e-14	4.3334e-15	1.9132e-14	2.4115e-14	2.9721e-14	3.9648e-14	2.0463e-15	8.5875e-15	1.1586e-14	1.5885e-14	2.6018e-14	5.0927e-16	6.2949e-16	7.8509e-16	2.7761e-15	6.9441e-15	3.8393e-16	5.0231e-16	7.0066e-16	3.8991e-15	1.4116e-14	5.1142e-16	6.7090e-16	1.3954e-15	4.9828e-15	8.1955e-15	
1753	7	5.0003e-16	6.4502e-15	1.4943e-14	2.3605e-14	3.6408e-14	1.9243e-15	1.2534e-14	1.8979e-14	2.5580e-14	3.6370e-14	3.1622e-15	1.2843e-14	1.9813e-14	3.2140e-14	3.8953e-14	8.6922e-09	4.7696e-08	7.4416e-08	9.3161e-08	1.1957e-07	2.1293e-15	8.9409e-15	1.4120e-14	1.9923e-14	3.0531e-14	4.4680e-15	1.9627e-14	2.4965e-14	3.1037e-14	4.0494e-14	2.4520e-15	1.0486e-14	1.4731e-14	1.8856e-14	2.8386e-14	4.4493e-16	5.3624e-16	7.3634e-16	3.8947e-15	1.0846e-14	3.5635e-16	4.4545e-16	6.5431e-16	6.3774e-15	2.1613e-14	4.5784e-16	5.5976e-16	1.6604e-15	7.6929e-15	1.1883e-14	
1753	8	4.7953e-16	6.1065e-15	1.4957e-14	2.4418e-14	3.6392e-14	1.3391e-15	2.1099e-15	4.1936e-15	7.2918e-15	1.4182e-14	2.5796e-15	1.2352e-14	2.0005e-14	2.6479e-14	3.1887e-14	1.1716e-08	5.7130e-08	7.7622e-08	9.8088e-08	1.1954e-07	2.4660e-15	8.5358e-15	1.3263e-14	1.7580e-14	2.5925e-14	4.5940e-15	2.0105e-14	2.6300e-14	3.2350e-14	4.2866e-14	3.0414e-15	1.1801e-14	1.7983e-14	2.3842e-14	3.1832e-14	4.3267e-16	4.9833e-16	7.0837e-16	7.3036e-15	1.6731e-14	3.2918e-16	4.2473e-16	6.3066e-16	1.2858e-14	2.1790e-14	4.1170e-16	5.1992e-16	2.8922e-15	1.2521e-14	1.5916e-14	
1753	9	4.7579e-16	5.2842e-15	1.5301e-14	2.4000e-14	3.8203e-14	6.9281e-16	9.1480e-16	1.3271e-15	2.8250e-15	5.7015e-15	2.5492e-15	1.0598e-14	1.5407e-14	1.9749e-14	2.4083e-14	1.2140e-08	4.9097e-08	6.3254e-08	7.6854e-08	9.5370e-08	2.6107e-15	7.6769e-15	1.1163e-14	1.4821e-14	2.1619e-14	4.4026e-15	2.0774e-14	2.7009e-14	3.4752e-14	4.3024e-14	2.9293e-15	1.2863e-14	1.8696e-14	2.5945e-14	3.8419e-14	3.9370e-16	4.5858e-16	6.7013e-16	1.1026e-14	1.8392e-14	3.0102e-16	3.7947e-16	7.8762e-16	1.4995e-14	2.0699e-14	3.7865e-16	6.1840e-16	5.2693e-15	1.4490e-14	1.8849e-14	
1753	10	4.5257e-16	5.9860e-15	1.4568e-14	2.2105e-14	3.7720e-14	3.6079e-16	4.6187e-16	5.5637e-16	6.6265e-16	1.9320e-15	2.0176e-15	6.4569e-15	9.3502e-15	1.3403e-14	1.6693e-14	9.4702e-09	3.1664e-08	4.2368e-08	4.9968e-08	6.3882e-08	2.5477e-15	6.7165e-15	9.6213e-15	1.3245e-14	1.8070e-14	4.3159e-15	2.1325e-14	2.9041e-14	3.4883e-14	4.2712e-14	2.5666e-15	1.1423e-14	1.6177e-14	2.0734e-14	3.3999e-14	3.5362e-16	4.4184e-16	6.3343e-16	1.6430e-14	1.9977e-14	2.7121e-16	3.7665e-16	5.5425e-15	1.5289e-14	2.0297e-14	4.2773e-16	1.5682e-15	1.1666e-14	1.8334e-14	2.2493e-14	
1753	11	4.2272e-16	7.0583e-15	1.5130e-14	2.2855e-14	3.5168e-14	2.3275e-16	2.9087e-16	3.7505e-16	4.5951e-16	1.0142e-15	1.3530e-15	4.7372e-15	8.8325e-15	1.1983e-14	1.5329e-14	7.2604e-09	2.2190e-08	2.9975e-08	4.0218e-08	5.1785e-08	2.3303e-15	6.7258e-15	8.8120e-15	1.2046e-14	2.0074e-14	4.3522e-15	2.2368e-14	2.7938e-14	3.2834e-14	4.0929e-14	2.4524e-15	1.0342e-14	1.4226e-14	1.8197e-14	3.2059e-14	2.5520e-16	3.6641e-16	1.4292e-15	1.8394e-14	2.1589e-14	2.2734e-16	4.3685e-16	1.5486e-14	2.1033e-14	2.3753e-14	7.1289e-16	1.2710e-14	1.7813e-14	1.9853e-14	2.3131e-14	
1752	0	6.9528e-16	8.0098e-15	1.4125e-14	2.0645e-14	3.0094e-14	1.5262e-16	2.0114e-16	2.8127e-16	3.8508e-16	9.3671e-16	5.6689e-16	3.1944e-15	6.3313e-15	8.4113e-15	1.1390e-14	6.7811e-09	1.6853e-08	3.1740e-08	4.2140e-08	5.4622e-08	1.5625e-15	6.5355e-15	8.5919e-15	1.1904e-14	2.0743e-14	3.0040e-15	1.8196e-14	2.2541e-14	2.7020e-14	3.4599e-14	2.1104e-15	9.4336e-15	1.2811e-14	1.8619e-14	2.9306e-14	8.3624e-16	2.6274e-15	1.1327e-14	1.5985e-14	2.0488e-14	1.1707e-15	1.0178e-14	1.5385e-14	1.9272e-14	2.8530e-14	2.8348e-15	1.2560e-14	1.5959e-14	1.9221e-14	2.2638e-14	
1752	1	7.7879e-16	8.9574e-15	1.5089e-14	2.1828e-14	3.1273e-14	1.4467e-16	1.9187e-16	2.7450e-16	4.0534e-16	8.4360e-16	5.8669e-16	3.6491e-15	7.1010e-15	1.1846e-14	1.8571e-14	9.5111e-09	3.2295e-08	4.6257e-08	5.3852e-08	6.8916e-08	1.7339e-15	7.0402e-15	1.0428e-14	1.5253e-14	2.7349e-14	3.6451e-15	1.9021e-14	2.3113e-14	2.7602e-14	3.4177e-14	2.3854e-15	9.2579e-15	1.3352e-14	2.0153e-14	2.7759e-14	2.9543e-15	1.1832e-14	1.5760e-14	2.0905e-14	2.7095e-14	4.4033e-15	9.5675e-15	1.3770e-14	1.8236e-14	3.3189e-14	4.5159e-15	7.8563e-15	1.3126e-14	1.5897e-14	1.8961e-14	
1752	2	8.6007e-16	6.8548e-15	1.2778e-14	2.1392e-14	3.2543e-14	1.4674e-16	1.8902e-16	2.6920e-16	3.8259e-16	1.3771e-15	7.2112e-16	7.8090e-15	1.5267e-14	2.3302e-14	2.6773e-14	1.3598e-08	3.9841e-08	5.9503e-08	8.5720e-08	1.1440e-07	2.0571e-15	8.0742e-15	1.2289e-14	1.8112e-14	3.0479e-14	3.9991e-15	1.8430e-14	2.2899e-14	2.6910e-14	3.7308e-14	2.4096e-15	8.9667e-15	1.4060e-14	1.9399e-14	2.8586e-14	2.9947e-15	3.8943e-15	6.5624e-15	1.0221e-14	1.3268e-14	3.8709e-15	4.8280e-15	8.8657e-15	1.1105e-14	1.4816e-14	3.0117e-15	3.2353e-15	1.0391e-14	1.2522e-14	1.4367e-14	
1752	3	8.6798e-16	4.4886e-15	1.1493e-14	2.1354e-14	3.3379e-14	1.1954e-16	1.6184e-16	2.3796e-16	3.6519e-16	1.1609e-14	2.0164e-15	1.7391e-14	2.0533e-14	2.3203e-14	3.1703e-14	1.7333e-08	5.3710e-08	6.5669e-08	8.0229e-08	1.0368e-07	2.3298e-15	8.4431e-15	1.3549e-14	2.1722e-14	3.4064e-14	4.0653e-15	1.8445e-14	2.2311e-14	2.7003e-14	3.9139e-14	2.1782e-15	8.0112e-15	1.2612e-14	1.7058e-14	3.0041e-14	1.0749e-15	1.2512e-15	2.0334e-15	7.2915e-15	9.2518e-15	1.1519e-15	1.2883e-15	3.0946e-15	7.1560e-15	1.0740e-14	1.2660e-15	1.9532e-15	6.5429e-15	8.2794e-15	9.5959e-15	
1752	4	7.0887e-16	3.6610e-15	1.1085e-14	2.0676e-14	3.4672e-14	1.1327e-16	1.4059e-16	2.1540e-16	5.0742e-16	2.3471e-14	6.7729e-15	1.8899e-14	2.4007e-14	3.0278e-14	4.4485e-14	1.4897e-08	6.2803e-08	7.6857e-08	8.9423e-08	1.1602e-07	1.9965e-15	7.5433e-15	1.1374e-14	1.9710e-14	3.6085e-14	3.9043e-15	1.7611e-14	2.1401e-14	2.6728e-14	4.0430e-14	1.8768e-15	7.1624e-15	1.1156e-14	1.4969e-14	2.5708e-14	7.1344e-16	8.8961e-16	1.2058e-15	4.8754e-15	7.1180e-15	6.4442e-16	8.9352e-16	1.4491e-15	5.2258e-15	1.0257e-14	7.4364e-16	1.2393e-15	3.4249e-15	5.6151e-15	8.2054e-15	
1752	5	6.2119e-16	3.2028e-15	1.0897e-14	2.0857e-14	3.4373e-14	1.5919e-16	2.1573e-16	4.4448e-16	8.8080e-15	4.2350e-14	6.5459e-15	1.7194e-14	2.4916e-14	3.4631e-14	5.0628e-14	1.1912e-08	4.8298e-08	7.2241e-08	8.9043e-08	1.2966e-07	1.6430e-15	6.8047e-15	1.0567e-14	1.7950e-14	3.1755e-14	4.0168e-15	1.7822e-14	2.2045e-14	2.7272e-14	3.7714e-14	1.7940e-15	6.9340e-15	1.0564e-14	1.4082e-14	2.4002e-14	5.8238e-16	8.1089e-16	9.9165e-16	3.3812e-15	6.2132e-15	4.7174e-16	6.6497e-16	9.3424e-16	3.8940e-15	9.4213e-15	5.9281e-16	8.8820e-16	1.7831e-15	4.8155e-15	6.9768e-15	
1752	6	5.7812e-16	4.0253e-15	1.2222e-14	2.1061e-14	3.4289e-14	4.8509e-16	1.6544e-15	1.6308e-14	2.9889e-14	4.9759e-14	4.2997e-15	1.5912e-14	2.3739e-14	3.1889e-14	4.5303e-14	8.4132e-09	3.4550e-08	5.4296e-08	8.6187e-08	1.1617e-07	1.6505e-15	7.0063e-15	1.2514e-14	2.0181e-14	3.4280e-14	3.9643e-15	1.7182e-14	2.1266e-14	2.5824e-14	3.6227e-14	1.8590e-15	7.4866e-15	1.1022e-14	1.5077e-14	2.5456e-14	5.2310e-16	6.4786e-16	7.8780e-16	2.7004e-15	6.5783e-15	3.9216e-16	5.1292e-16	6.8734e-16	3.6658e-15	1.1295e-14	5.1993e-16	6.7083e-16	1.2117e-15	4.7213e-15	7.6338e-15	
1752	7	5.1838e-16	5.5844e-15	1.4183e-14	2.2629e-14	3.5639e-14	1.9898e-15	1.3034e-14	2.1855e-14	2.6635e-14	3.3564e-14	3.0057e-15	1.3354e-14	2.0489e-14	3.0978e-14	3.8955e-14	7.8020e-09	4.4229e-08	7.4304e-08	9.5003e-08	1.1666e-07	1.7501e-15	7.5853e-15	1.3514e-14	2.0001e-14	3.2500e-14	4.1342e-15	1.8339e-14	2.2755e-14	2.8756e-14	4.0245e-14	2.0648e-15	9.4266e-15	1.3401e-14	1.8517e-14	2.7234e-14	4.6980e-16	5.5335e-16	7.4454e-16	3.7709e-15	1.0042e-14	3.6591e-16	4.5886e-16	6.5484e-16	5.6748e-15	1.7508e-14	4.6698e-16	5.6160e-16	1.4456e-15	7.1847e-15	1.0966e-14	
1752	8	4.9974e-16	5.1845e-15	1.3946e-14	2.2646e-14	3.5363e-14	1.2570e-15	1.9952e-15	3.4241e-15	6.2652e-15	1.2121e-14	2.4020e-15	1.2626e-14	2.1477e-14	2.6016e-14	3.2102e-14	1.0412e-08	5.2696e-08	7.8066e-08	9.4259e-08	1.1851e-07	1.9151e-15	7.7242e-15	1.2822e-14	1.7803e-14	2.7727e-14	4.1576e-15	1.7616e-14	2.3855e-14	2.9797e-14	4.1904e-14	2.5244e-15	1.0820e-14	1.6808e-14	2.2107e-14	3.0204e-14	4.5378e-16	5.1305e-16	7.1343e-16	7.1516e-15	1.5583e-14	3.3665e-16	4.3171e-16	6.3611e-16	1.1698e-14	2.1318e-14	4.1762e-16	5.1789e-16	2.6694e-15	1.1827e-14	1.5037e-14	
1752	9	4.8753e-16	4.6803e-15	1.4447e-14	2.2015e-14	3.5456e-14	6.6025e-16	9.0359e-16	1.2330e-15	2.1669e-15	6.0189e-15	2.2052e-15	9.8899e-15	1.3985e-14	1.9962e-14	2.5581e-14	1.1162e-08	4.7354e-08	5.9834e-08	7.7408e-08	9.2667e-08	1.9789e-15	7.0597e-15	1.1035e-14	1.5178e-14	2.1407e-14	3.5112e-15	1.8338e-14	2.4189e-14	3.1064e-14	4.2260e-14	2.4044e-15	1.1401e-14	1.7682e-14	2.3728e-14	3.5066e-14	4.0182e-16	4.6847e-16	6.7398e-16	1.0344e-14	1.8152e-14	3.0587e-16	3.7775e-16	7.7669e-16	1.4797e-14	2.0380e-14	3.7866e-16	6.0826e-16	4.9008e-15	1.3749e-14	1.8180e-14	
1752	10	4.5556e-16	5.0529e-15	1.3715e-14	2.0636e-14	3.5411e-14	3.5874e-16	4.7137e-16	5.8206e-16	7.6146e-16	2.5566e-15	1.5453e-15	5.1114e-15	9.1585e-15	1.2506e-14	1.6107e-14	8.9126e-09	2.8920e-08	4.2546e-08	5.2798e-08	6.4838e-08	1.9675e-15	6.1762e-15	9.6790e-15	1.3205e-14	1.8422e-14	3.2849e-15	1.8970e-14	2.4711e-14	3.1952e-14	4.3774e-14	2.1508e-15	1.0151e-14	1.5521e-14	2.0295e-14	3.2287e-14	3.5679e-16	4.4569e-16	6.3553e-16	1.5786e-14	1.9350e-14	2.7232e-16	3.7172e-16	4.6825e-15	1.4168e-14	2.0087e-14	4.1572e-16	1.3467e-15	1.1040e-14	1.7247e-14	2.1914e-14	
1752	11	4.2533e-16	6.5037e-15	1.4381e-14	2.0592e-14	3.3654e-14	2.4125e-16	3.2237e-16	4.0235e-16	5.0033e-16	1.1305e-15	1.0153e-15	3.9429e-15	7.5226e-15	1.1200e-14	1.5184e-14	7.1533e-09	2.2269e-08	2.9601e-08	3.8381e-08	4.8215e-08	1.9034e-15	6.2869e-15	8.3936e-15	1.1588e-14	1.7420e-14	3.4205e-15	1.8568e-14	2.3952e-14	3.0685e-14	3.9637e-14	2.1535e-15	9.7552e-15	1.3791e-14	1.7784e-14	3.2391e-14	2.5276e-16	3.6374e-16	1.1190e-15	1.7835e-14	2.0897e-14	2.2705e-16	3.8106e-16	1.4754e-14	1.9788e-14	2.2599e-14	6.6690e-16	1.2394e-14	1.7019e-14	1.9004e-14	2.2615e-14	
